month_ts,topic_id,count,total,pct,topic_label
2019-06-01,0,7,15,46.666666666666664,"cancer, lung, ai, breast, tumor, prs, sequencing"
2019-06-01,2,5,15,33.33333333333333,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2019-06-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2019-07-01,0,5,15,33.33333333333333,"cancer, lung, ai, breast, tumor, prs, sequencing"
2019-07-01,1,2,15,13.333333333333334,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2019-07-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2019-07-01,3,5,15,33.33333333333333,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2019-08-01,0,6,15,40.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2019-08-01,1,3,15,20.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2019-08-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2019-08-01,3,4,15,26.666666666666668,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2019-09-01,0,6,15,40.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2019-09-01,1,1,15,6.666666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2019-09-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2019-09-01,3,5,15,33.33333333333333,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2019-10-01,0,7,15,46.666666666666664,"cancer, lung, ai, breast, tumor, prs, sequencing"
2019-10-01,1,1,15,6.666666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2019-10-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2019-10-01,3,4,15,26.666666666666668,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2019-11-01,0,8,15,53.333333333333336,"cancer, lung, ai, breast, tumor, prs, sequencing"
2019-11-01,1,2,15,13.333333333333334,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2019-11-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2019-11-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2019-12-01,0,7,15,46.666666666666664,"cancer, lung, ai, breast, tumor, prs, sequencing"
2019-12-01,1,2,15,13.333333333333334,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2019-12-01,2,5,15,33.33333333333333,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2019-12-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2020-01-01,0,9,15,60.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2020-01-01,1,1,15,6.666666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2020-01-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2020-01-01,3,4,15,26.666666666666668,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2020-02-01,0,7,15,46.666666666666664,"cancer, lung, ai, breast, tumor, prs, sequencing"
2020-02-01,1,7,15,46.666666666666664,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2020-02-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2020-03-01,0,4,15,26.666666666666668,"cancer, lung, ai, breast, tumor, prs, sequencing"
2020-03-01,1,8,15,53.333333333333336,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2020-03-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2020-03-01,3,2,15,13.333333333333334,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2020-04-01,0,2,15,13.333333333333334,"cancer, lung, ai, breast, tumor, prs, sequencing"
2020-04-01,1,13,15,86.66666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2020-05-01,0,1,15,6.666666666666667,"cancer, lung, ai, breast, tumor, prs, sequencing"
2020-05-01,1,13,15,86.66666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2020-05-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2020-06-01,0,2,15,13.333333333333334,"cancer, lung, ai, breast, tumor, prs, sequencing"
2020-06-01,1,10,15,66.66666666666666,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2020-06-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2020-07-01,0,4,15,26.666666666666668,"cancer, lung, ai, breast, tumor, prs, sequencing"
2020-07-01,1,9,15,60.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2020-07-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2020-07-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2020-08-01,1,14,15,93.33333333333333,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2020-08-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2020-09-01,0,4,15,26.666666666666668,"cancer, lung, ai, breast, tumor, prs, sequencing"
2020-09-01,1,10,15,66.66666666666666,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2020-09-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2020-10-01,0,6,15,40.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2020-10-01,1,7,15,46.666666666666664,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2020-10-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2020-11-01,0,1,15,6.666666666666667,"cancer, lung, ai, breast, tumor, prs, sequencing"
2020-11-01,1,13,15,86.66666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2020-11-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2020-12-01,0,1,15,6.666666666666667,"cancer, lung, ai, breast, tumor, prs, sequencing"
2020-12-01,1,9,15,60.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2020-12-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2020-12-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2021-01-01,0,4,15,26.666666666666668,"cancer, lung, ai, breast, tumor, prs, sequencing"
2021-01-01,1,10,15,66.66666666666666,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2021-01-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2021-02-01,0,4,15,26.666666666666668,"cancer, lung, ai, breast, tumor, prs, sequencing"
2021-02-01,1,9,15,60.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2021-02-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2021-02-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2021-03-01,0,2,15,13.333333333333334,"cancer, lung, ai, breast, tumor, prs, sequencing"
2021-03-01,1,10,15,66.66666666666666,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2021-03-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2021-03-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2021-04-01,1,11,15,73.33333333333333,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2021-04-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2021-04-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2021-05-01,0,3,15,20.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2021-05-01,1,8,15,53.333333333333336,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2021-05-01,3,4,15,26.666666666666668,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2021-06-01,0,6,15,40.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2021-06-01,1,5,15,33.33333333333333,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2021-06-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2021-06-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2021-07-01,0,1,15,6.666666666666667,"cancer, lung, ai, breast, tumor, prs, sequencing"
2021-07-01,1,11,15,73.33333333333333,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2021-07-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2021-07-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2021-08-01,0,5,15,33.33333333333333,"cancer, lung, ai, breast, tumor, prs, sequencing"
2021-08-01,1,8,15,53.333333333333336,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2021-08-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2021-08-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2021-09-01,0,3,15,20.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2021-09-01,1,7,15,46.666666666666664,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2021-09-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2021-09-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2021-10-01,0,4,15,26.666666666666668,"cancer, lung, ai, breast, tumor, prs, sequencing"
2021-10-01,1,10,15,66.66666666666666,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2021-10-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2021-11-01,0,7,15,46.666666666666664,"cancer, lung, ai, breast, tumor, prs, sequencing"
2021-11-01,1,6,15,40.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2021-11-01,3,2,15,13.333333333333334,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2021-12-01,0,3,15,20.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2021-12-01,1,9,15,60.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2021-12-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2021-12-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2022-01-01,0,2,15,13.333333333333334,"cancer, lung, ai, breast, tumor, prs, sequencing"
2022-01-01,1,11,15,73.33333333333333,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2022-01-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2022-01-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2022-02-01,0,3,15,20.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2022-02-01,1,7,15,46.666666666666664,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2022-02-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2022-02-01,3,2,15,13.333333333333334,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2022-03-01,0,5,15,33.33333333333333,"cancer, lung, ai, breast, tumor, prs, sequencing"
2022-03-01,1,7,15,46.666666666666664,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2022-03-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2022-04-01,0,3,15,20.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2022-04-01,1,5,15,33.33333333333333,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2022-04-01,3,7,15,46.666666666666664,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2022-05-01,0,6,15,40.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2022-05-01,1,7,15,46.666666666666664,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2022-05-01,3,2,15,13.333333333333334,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2022-06-01,0,2,15,13.333333333333334,"cancer, lung, ai, breast, tumor, prs, sequencing"
2022-06-01,1,7,15,46.666666666666664,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2022-06-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2022-06-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2022-07-01,0,3,15,20.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2022-07-01,1,8,15,53.333333333333336,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2022-07-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2022-07-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2022-08-01,0,5,15,33.33333333333333,"cancer, lung, ai, breast, tumor, prs, sequencing"
2022-08-01,1,4,15,26.666666666666668,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2022-08-01,3,6,15,40.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2022-09-01,0,2,15,13.333333333333334,"cancer, lung, ai, breast, tumor, prs, sequencing"
2022-09-01,1,6,15,40.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2022-09-01,2,4,15,26.666666666666668,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2022-09-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2022-10-01,0,3,15,20.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2022-10-01,1,6,15,40.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2022-10-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2022-10-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2022-11-01,0,3,15,20.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2022-11-01,1,6,15,40.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2022-11-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2022-11-01,3,4,15,26.666666666666668,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2022-12-01,0,4,15,26.666666666666668,"cancer, lung, ai, breast, tumor, prs, sequencing"
2022-12-01,1,9,15,60.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2022-12-01,3,2,15,13.333333333333334,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2023-01-01,0,6,15,40.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
