month_ts,topic_id,count,total,pct,topic_label
2023-01-01,1,7,15,46.666666666666664,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2023-01-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2023-02-01,0,8,15,53.333333333333336,"cancer, lung, ai, breast, tumor, prs, sequencing"
2023-02-01,1,2,15,13.333333333333334,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2023-02-01,2,4,15,26.666666666666668,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2023-02-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2023-03-01,0,5,15,33.33333333333333,"cancer, lung, ai, breast, tumor, prs, sequencing"
2023-03-01,1,7,15,46.666666666666664,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2023-03-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2023-03-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2023-04-01,0,3,15,20.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2023-04-01,1,1,15,6.666666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2023-04-01,2,6,15,40.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2023-04-01,3,5,15,33.33333333333333,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2023-05-01,0,4,15,26.666666666666668,"cancer, lung, ai, breast, tumor, prs, sequencing"
2023-05-01,1,4,15,26.666666666666668,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2023-05-01,2,4,15,26.666666666666668,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2023-05-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2023-06-01,0,6,15,40.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2023-06-01,1,5,15,33.33333333333333,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2023-06-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2023-06-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2023-07-01,0,5,15,33.33333333333333,"cancer, lung, ai, breast, tumor, prs, sequencing"
2023-07-01,1,7,15,46.666666666666664,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2023-07-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2023-08-01,0,6,15,40.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2023-08-01,1,4,15,26.666666666666668,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2023-08-01,3,5,15,33.33333333333333,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2023-09-01,0,5,15,33.33333333333333,"cancer, lung, ai, breast, tumor, prs, sequencing"
2023-09-01,1,3,15,20.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2023-09-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2023-09-01,3,4,15,26.666666666666668,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2023-10-01,0,9,15,60.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2023-10-01,1,2,15,13.333333333333334,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2023-10-01,2,4,15,26.666666666666668,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2023-11-01,0,8,15,53.333333333333336,"cancer, lung, ai, breast, tumor, prs, sequencing"
2023-11-01,1,1,15,6.666666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2023-11-01,2,4,15,26.666666666666668,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2023-11-01,3,2,15,13.333333333333334,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2023-12-01,0,6,15,40.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2023-12-01,1,5,15,33.33333333333333,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2023-12-01,2,4,15,26.666666666666668,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2024-01-01,0,7,15,46.666666666666664,"cancer, lung, ai, breast, tumor, prs, sequencing"
2024-01-01,1,5,15,33.33333333333333,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2024-01-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2024-01-01,3,2,15,13.333333333333334,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2024-02-01,0,5,15,33.33333333333333,"cancer, lung, ai, breast, tumor, prs, sequencing"
2024-02-01,1,3,15,20.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2024-02-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2024-02-01,3,6,15,40.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2024-03-01,0,7,15,46.666666666666664,"cancer, lung, ai, breast, tumor, prs, sequencing"
2024-03-01,1,1,15,6.666666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2024-03-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2024-03-01,3,4,15,26.666666666666668,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2024-04-01,0,7,15,46.666666666666664,"cancer, lung, ai, breast, tumor, prs, sequencing"
2024-04-01,1,1,15,6.666666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2024-04-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2024-04-01,3,4,15,26.666666666666668,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2024-05-01,0,3,15,20.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2024-05-01,1,2,15,13.333333333333334,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2024-05-01,2,5,15,33.33333333333333,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2024-05-01,3,5,15,33.33333333333333,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2024-06-01,0,4,15,26.666666666666668,"cancer, lung, ai, breast, tumor, prs, sequencing"
2024-06-01,1,4,15,26.666666666666668,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2024-06-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2024-06-01,3,4,15,26.666666666666668,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2024-07-01,0,6,15,40.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2024-07-01,1,2,15,13.333333333333334,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2024-07-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2024-07-01,3,5,15,33.33333333333333,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2024-08-01,0,9,15,60.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2024-08-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2024-08-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2024-09-01,0,12,15,80.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2024-09-01,1,1,15,6.666666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2024-09-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2024-09-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2024-10-01,0,5,15,33.33333333333333,"cancer, lung, ai, breast, tumor, prs, sequencing"
2024-10-01,1,3,15,20.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2024-10-01,2,6,15,40.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2024-10-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2024-11-01,0,3,15,20.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2024-11-01,1,2,15,13.333333333333334,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2024-11-01,2,7,15,46.666666666666664,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2024-11-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2024-12-01,0,7,15,46.666666666666664,"cancer, lung, ai, breast, tumor, prs, sequencing"
2024-12-01,1,3,15,20.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2024-12-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2024-12-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2025-01-01,0,4,15,26.666666666666668,"cancer, lung, ai, breast, tumor, prs, sequencing"
2025-01-01,1,6,15,40.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2025-01-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2025-01-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2025-02-01,0,7,15,46.666666666666664,"cancer, lung, ai, breast, tumor, prs, sequencing"
2025-02-01,1,2,15,13.333333333333334,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2025-02-01,2,4,15,26.666666666666668,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2025-02-01,3,2,15,13.333333333333334,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2025-03-01,0,3,15,20.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2025-03-01,1,1,15,6.666666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2025-03-01,2,4,15,26.666666666666668,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2025-03-01,3,7,15,46.666666666666664,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2025-04-01,0,5,15,33.33333333333333,"cancer, lung, ai, breast, tumor, prs, sequencing"
2025-04-01,1,5,15,33.33333333333333,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2025-04-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2025-04-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2025-05-01,0,8,15,53.333333333333336,"cancer, lung, ai, breast, tumor, prs, sequencing"
2025-05-01,1,2,15,13.333333333333334,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2025-05-01,2,1,15,6.666666666666667,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2025-05-01,3,4,15,26.666666666666668,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2025-06-01,0,5,15,33.33333333333333,"cancer, lung, ai, breast, tumor, prs, sequencing"
2025-06-01,1,5,15,33.33333333333333,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2025-06-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2025-06-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2025-07-01,0,7,15,46.666666666666664,"cancer, lung, ai, breast, tumor, prs, sequencing"
2025-07-01,1,2,15,13.333333333333334,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2025-07-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2025-07-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2025-08-01,0,4,15,26.666666666666668,"cancer, lung, ai, breast, tumor, prs, sequencing"
2025-08-01,1,2,15,13.333333333333334,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2025-08-01,2,4,15,26.666666666666668,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2025-08-01,3,5,15,33.33333333333333,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2025-09-01,0,4,15,26.666666666666668,"cancer, lung, ai, breast, tumor, prs, sequencing"
2025-09-01,1,3,15,20.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2025-09-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2025-09-01,3,5,15,33.33333333333333,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2025-10-01,0,9,15,60.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2025-10-01,1,2,15,13.333333333333334,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2025-10-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2025-10-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2025-11-01,0,7,15,46.666666666666664,"cancer, lung, ai, breast, tumor, prs, sequencing"
2025-11-01,1,3,15,20.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2025-11-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2025-11-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2025-12-01,0,9,15,60.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2025-12-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2025-12-01,3,4,15,26.666666666666668,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2026-01-01,0,6,15,40.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2026-01-01,1,3,15,20.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2026-01-01,2,4,15,26.666666666666668,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2026-01-01,3,2,15,13.333333333333334,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2026-02-01,0,7,15,46.666666666666664,"cancer, lung, ai, breast, tumor, prs, sequencing"
2026-02-01,1,1,15,6.666666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2026-02-01,2,5,15,33.33333333333333,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2026-02-01,3,2,15,13.333333333333334,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2026-03-01,0,6,15,40.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2026-03-01,1,1,15,6.666666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2026-03-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2026-03-01,3,5,15,33.33333333333333,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2026-04-01,0,5,15,33.33333333333333,"cancer, lung, ai, breast, tumor, prs, sequencing"
2026-04-01,1,3,15,20.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2026-04-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2026-04-01,3,5,15,33.33333333333333,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
